txn_id,account_id,amount,txn_type,txn_date,status
TXN-0004126,ACC-00310,15056.89,debit,2025-08-20T11:39:40Z,completed
TXN-0004127,ACC-00391,19900.4,debit,2025-01-18T23:51:27Z,completed
TXN-0004128,ACC-00466,1755.08,debit,2024-06-02T21:08:33Z,pending
TXN-0004129,ACC-00319,17293.82,debit,2025-02-06T10:02:12Z,pending
TXN-0004130,ACC-00091,45324.3,debit,2025-04-11T18:12:14Z,failed
TXN-0004131,ACC-00096,28781.1,credit,2025-09-01T00:33:12Z,completed
TXN-0004132,ACC-00177,6391.9,credit,2025-04-22T23:19:58Z,pending
TXN-0004133,ACC-00424,44662.67,debit,2025-12-07T11:08:24Z,completed
TXN-0004134,ACC-00076,8449.63,credit,2024-06-25T04:35:36Z,failed
TXN-0004135,ACC-00316,9506.02,debit,2024-01-02T02:32:54Z,pending
TXN-0004136,ACC-00187,42643.35,debit,2025-08-30T06:54:09Z,pending
TXN-0004137,ACC-00116,6461.0,credit,2024-11-27T12:31:44Z,completed
TXN-0004138,ACC-00260,17501.05,debit,2024-12-30T16:54:19Z,pending
TXN-0004139,ACC-00047,45369.99,credit,2024-02-05T09:19:52Z,failed
TXN-0004140,ACC-00096,19455.11,credit,2025-09-03T23:44:52Z,completed
TXN-0004141,ACC-00392,25283.81,debit,2025-10-06T11:56:19Z,completed
TXN-0004142,ACC-00196,1929.68,debit,2025-01-16T16:12:52Z,completed
TXN-0004143,ACC-00080,19821.89,credit,2025-05-15T20:03:28Z,failed
TXN-0004144,ACC-00114,44647.53,debit,2025-07-02T10:24:55Z,completed
TXN-0004145,ACC-00494,42951.65,credit,2025-12-17T22:45:59Z,failed
TXN-0004146,ACC-00391,13107.66,credit,2025-08-28T08:09:00Z,pending
TXN-0004147,ACC-00245,10016.01,credit,2025-08-08T10:56:57Z,pending
TXN-0004148,ACC-00068,7258.29,debit,2025-06-20T14:24:30Z,completed
TXN-0004149,ACC-00073,47614.25,debit,2025-05-08T00:25:09Z,completed
TXN-0004150,ACC-00387,30371.8,credit,2024-04-29T14:11:02Z,pending
TXN-0004151,ACC-00287,49519.49,debit,2025-07-11T04:27:52Z,failed
TXN-0004152,ACC-00351,31567.13,debit,2024-05-18T18:03:27Z,failed
TXN-0004153,ACC-00491,17687.59,debit,2024-10-19T20:17:29Z,completed
TXN-0004154,ACC-00421,44421.5,credit,2024-06-12T22:30:34Z,pending
TXN-0004155,ACC-00336,2466.4,credit,2024-07-07T03:44:23Z,failed
TXN-0004156,ACC-00405,36103.27,debit,2024-02-21T18:48:07Z,failed
TXN-0004157,ACC-00059,26579.1,credit,2024-11-04T05:15:22Z,failed
TXN-0004158,ACC-00407,24589.32,debit,2025-10-04T20:56:45Z,completed
TXN-0004159,ACC-00004,24278.86,credit,2024-06-26T23:00:59Z,failed
TXN-0004160,ACC-00487,15245.22,debit,2025-05-22T08:33:07Z,failed
TXN-0004161,ACC-00166,7425.71,debit,2024-06-19T16:27:56Z,pending
TXN-0004162,ACC-00090,20065.23,debit,2025-01-30T03:11:25Z,pending
TXN-0004163,ACC-00340,19965.42,credit,2025-05-25T04:35:22Z,pending
TXN-0004164,ACC-00198,3163.81,credit,2025-09-06T04:43:33Z,pending
TXN-0004165,ACC-00024,18077.24,credit,2025-03-17T16:54:25Z,completed
TXN-0004166,ACC-00410,8714.82,debit,2024-10-13T01:22:31Z,completed
TXN-0004167,ACC-00220,48867.72,credit,2024-02-25T22:33:59Z,completed
TXN-0004168,ACC-00290,38321.59,credit,2024-09-13T06:40:56Z,pending
TXN-0004169,ACC-00140,846.33,debit,2025-03-23T13:44:33Z,failed
TXN-0004170,ACC-00193,29621.66,debit,2025-04-03T23:49:10Z,pending
TXN-0004171,ACC-00231,27356.54,credit,2025-09-17T03:33:27Z,completed
TXN-0004172,ACC-00031,23858.54,debit,2025-09-22T01:55:43Z,completed
TXN-0004173,ACC-00010,12681.79,credit,2024-05-02T22:50:45Z,failed
TXN-0004174,ACC-00008,3556.96,credit,2024-03-15T15:19:18Z,completed
TXN-0004175,ACC-00374,33081.96,debit,2024-08-26T19:51:40Z,completed
TXN-0004176,ACC-00482,10090.07,debit,2025-08-07T00:23:24Z,failed
TXN-0004177,ACC-00221,45296.94,credit,2024-12-25T10:25:24Z,failed
TXN-0004178,ACC-00291,32363.67,credit,2024-01-29T05:20:46Z,failed
TXN-0004179,ACC-00489,26161.47,debit,2024-02-27T15:03:51Z,completed
TXN-0004180,ACC-00219,24527.98,credit,2024-06-28T16:11:44Z,completed
TXN-0004181,ACC-00409,30097.5,debit,2024-04-12T09:53:31Z,pending
TXN-0004182,ACC-00334,19470.78,debit,2024-12-23T14:08:50Z,pending
TXN-0004183,ACC-00357,28839.2,credit,2025-05-18T21:32:44Z,failed
TXN-0004184,ACC-00216,17621.49,debit,2025-05-05T02:02:37Z,failed
TXN-0004185,ACC-00293,45005.56,credit,2024-06-06T16:28:46Z,completed
TXN-0004186,ACC-00309,4585.68,credit,2024-09-12T09:34:06Z,pending
TXN-0004187,ACC-00097,1544.83,credit,2024-05-21T02:55:42Z,completed
TXN-0004188,ACC-00064,7237.44,debit,2024-04-04T00:33:40Z,failed
TXN-0004189,ACC-00036,17599.29,debit,2025-08-24T15:30:40Z,pending
TXN-0004190,ACC-00249,40377.9,credit,2024-08-07T15:33:20Z,failed
TXN-0004191,ACC-00328,22805.28,credit,2025-01-07T18:41:30Z,completed
TXN-0004192,ACC-00365,2498.03,debit,2024-11-22T21:29:24Z,failed
TXN-0004193,ACC-00238,19782.77,credit,2025-02-27T02:58:44Z,failed
TXN-0004194,ACC-00391,21763.49,credit,2024-08-19T06:20:53Z,failed
TXN-0004195,ACC-00230,29654.7,credit,2025-11-18T06:07:09Z,completed
TXN-0004196,ACC-00215,40810.97,credit,2025-11-22T16:36:54Z,pending
TXN-0004197,ACC-00219,34531.62,debit,2024-07-18T13:33:05Z,pending
TXN-0004198,ACC-00017,1153.66,debit,2024-10-01T04:27:32Z,pending
TXN-0004199,ACC-00358,11030.32,debit,2024-01-30T05:34:05Z,failed
TXN-0004200,ACC-00379,19306.66,credit,2025-03-14T21:13:35Z,pending
TXN-0004201,ACC-00316,9324.39,credit,2024-12-08T19:54:32Z,completed
TXN-0004202,ACC-00057,44136.71,credit,2024-04-16T16:26:56Z,failed
TXN-0004203,ACC-00357,19008.47,credit,2024-06-08T22:02:33Z,completed
TXN-0004204,ACC-00356,18548.72,credit,2025-07-12T11:25:36Z,completed
TXN-0004205,ACC-00092,18400.97,debit,2024-05-05T10:48:06Z,failed
TXN-0004206,ACC-00083,23134.16,debit,2024-11-27T07:46:30Z,pending
TXN-0004207,ACC-00121,49372.42,credit,2025-04-21T23:18:33Z,pending
TXN-0004208,ACC-00470,26226.49,credit,2025-04-20T03:21:46Z,pending
TXN-0004209,ACC-00179,46130.24,credit,2025-05-25T15:55:33Z,pending
TXN-0004210,ACC-00127,14927.56,credit,2025-08-08T10:20:42Z,pending
TXN-0004211,ACC-00448,45056.43,credit,2025-08-01T21:56:25Z,completed
TXN-0004212,ACC-00158,35452.12,debit,2025-09-06T22:29:25Z,pending
TXN-0004213,ACC-00314,6066.49,debit,2025-08-07T20:35:32Z,failed
TXN-0004214,ACC-00125,41689.34,credit,2024-08-02T05:03:35Z,failed
TXN-0004215,ACC-00231,14255.16,credit,2025-11-12T05:50:01Z,pending
TXN-0004216,ACC-00136,859.79,debit,2024-04-23T11:34:43Z,completed
TXN-0004217,ACC-00025,29666.46,credit,2024-04-09T15:45:15Z,failed
TXN-0004218,ACC-00371,23851.92,debit,2025-03-23T02:19:30Z,failed
TXN-0004219,ACC-00419,26659.4,credit,2024-03-18T11:38:30Z,completed
TXN-0004220,ACC-00081,5181.46,debit,2025-11-25T13:23:54Z,failed
TXN-0004221,ACC-00229,6455.31,debit,2024-03-30T10:25:51Z,pending
TXN-0004222,ACC-00390,2168.54,credit,2024-08-22T01:43:52Z,failed
TXN-0004223,ACC-00179,9636.63,credit,2024-10-14T19:26:28Z,pending
TXN-0004224,ACC-00242,40017.85,debit,2025-10-29T07:35:44Z,completed
TXN-0004225,ACC-00020,12222.45,debit,2024-08-22T09:25:25Z,pending
TXN-0004226,ACC-00291,21642.43,credit,2024-10-23T07:42:08Z,completed
TXN-0004227,ACC-00076,36177.0,debit,2025-03-16T01:41:46Z,completed
TXN-0004228,ACC-00422,1370.26,credit,2024-03-23T19:50:26Z,completed
TXN-0004229,ACC-00399,5740.82,credit,2024-09-15T21:30:22Z,pending
TXN-0004230,ACC-00443,17812.6,credit,2024-05-27T19:43:15Z,pending
TXN-0004231,ACC-00299,16869.75,credit,2024-01-02T19:11:19Z,failed
TXN-0004232,ACC-00482,21512.78,debit,2025-12-17T16:20:06Z,failed
TXN-0004233,ACC-00313,10920.83,debit,2024-07-21T19:05:51Z,failed
TXN-0004234,ACC-00185,27627.97,debit,2024-07-20T11:05:55Z,failed
TXN-0004235,ACC-00168,19828.04,debit,2024-03-06T17:50:33Z,completed
TXN-0004236,ACC-00115,46727.51,credit,2024-02-07T07:51:52Z,completed
TXN-0004237,ACC-00152,44512.55,debit,2025-10-05T18:12:17Z,pending
TXN-0004238,ACC-00081,46639.47,debit,2024-01-27T00:12:51Z,completed
TXN-0004239,ACC-00100,15502.06,credit,2024-05-22T05:26:51Z,pending
TXN-0004240,ACC-00209,10396.41,debit,2024-01-15T12:54:07Z,pending
TXN-0004241,ACC-00119,33164.62,credit,2025-01-26T19:20:39Z,failed
TXN-0004242,ACC-00355,33740.18,credit,2025-08-29T22:55:43Z,failed
TXN-0004243,ACC-00426,1401.99,credit,2025-07-06T01:26:42Z,failed
TXN-0004244,ACC-00460,7044.27,credit,2024-10-23T06:21:13Z,failed
TXN-0004245,ACC-00492,2507.1,debit,2025-05-17T06:06:56Z,failed
TXN-0004246,ACC-00498,24365.29,credit,2024-02-20T00:42:48Z,pending
TXN-0004247,ACC-00135,9416.99,debit,2024-08-22T15:30:58Z,completed
TXN-0004248,ACC-00431,15927.53,debit,2024-06-26T09:19:42Z,failed
TXN-0004249,ACC-00407,39568.96,credit,2024-02-06T10:52:11Z,completed
TXN-0004250,ACC-00083,40753.52,credit,2024-11-23T20:58:02Z,pending
TXN-0004251,ACC-00174,9059.52,credit,2025-07-20T21:04:04Z,completed
TXN-0004252,ACC-00102,10052.89,debit,2025-04-29T08:54:16Z,completed
TXN-0004253,ACC-00005,6815.47,debit,2024-09-13T11:10:12Z,pending
TXN-0004254,ACC-00294,49575.33,debit,2024-06-07T18:30:01Z,completed
TXN-0004255,ACC-00118,1099.31,debit,2024-07-16T00:10:17Z,pending
TXN-0004256,ACC-00240,22049.22,debit,2025-06-04T15:48:38Z,pending
TXN-0004257,ACC-00402,22815.26,debit,2024-12-05T20:19:44Z,pending
TXN-0004258,ACC-00073,38795.51,credit,2025-08-06T05:51:38Z,pending
TXN-0004259,ACC-00128,44932.35,debit,2024-05-14T19:24:26Z,pending
TXN-0004260,ACC-00329,18510.39,debit,2024-03-01T18:32:05Z,completed
TXN-0004261,ACC-00467,11542.29,credit,2025-09-25T20:32:57Z,pending
TXN-0004262,ACC-00088,11750.16,debit,2024-07-29T09:04:12Z,failed
TXN-0004263,ACC-00470,47538.12,debit,2024-02-06T05:55:50Z,completed
TXN-0004264,ACC-00277,14800.96,debit,2025-09-13T00:47:02Z,failed
TXN-0004265,ACC-00415,37070.2,debit,2024-03-11T13:52:59Z,pending
TXN-0004266,ACC-00368,8153.05,debit,2025-05-29T03:02:04Z,completed
TXN-0004267,ACC-00150,2606.91,credit,2024-02-15T10:19:36Z,pending
TXN-0004268,ACC-00417,43933.82,credit,2025-12-12T16:55:03Z,pending
TXN-0004269,ACC-00339,44155.01,credit,2025-07-20T17:36:42Z,completed
TXN-0004270,ACC-00426,45867.3,credit,2024-09-06T10:00:57Z,pending
TXN-0004271,ACC-00212,5294.44,debit,2025-12-19T23:32:24Z,pending
TXN-0004272,ACC-00026,19316.48,debit,2025-02-20T23:06:17Z,pending
TXN-0004273,ACC-00079,39431.2,credit,2025-05-03T11:57:41Z,completed
TXN-0004274,ACC-00174,25289.96,debit,2024-05-19T17:10:56Z,completed
TXN-0004275,ACC-00163,29940.26,credit,2024-10-26T06:05:27Z,pending
TXN-0004276,ACC-00389,26689.29,credit,2025-12-11T14:11:27Z,failed
TXN-0004277,ACC-00372,36975.14,debit,2025-01-12T01:46:31Z,completed
TXN-0004278,ACC-00322,9382.14,debit,2025-09-09T01:13:58Z,completed
TXN-0004279,ACC-00052,6500.41,debit,2024-02-06T14:52:13Z,completed
TXN-0004280,ACC-00272,22895.02,debit,2024-07-02T01:52:54Z,failed
TXN-0004281,ACC-00178,49126.03,credit,2025-09-19T01:57:12Z,failed
TXN-0004282,ACC-00315,2500.78,debit,2024-12-18T22:54:07Z,completed
TXN-0004283,ACC-00442,41219.13,credit,2025-06-22T17:22:45Z,completed
TXN-0004284,ACC-00409,31464.35,debit,2025-04-09T16:27:13Z,completed
TXN-0004285,ACC-00181,5179.35,credit,2025-06-23T09:23:30Z,pending
TXN-0004286,ACC-00092,29909.28,debit,2025-01-18T16:40:25Z,completed
TXN-0004287,ACC-00089,8775.97,credit,2024-10-28T05:18:37Z,failed
TXN-0004288,ACC-00131,12489.42,credit,2024-05-21T04:46:19Z,completed
TXN-0004289,ACC-00011,18036.47,credit,2024-04-26T05:44:37Z,completed
TXN-0004290,ACC-00058,18784.65,credit,2025-06-11T11:50:55Z,pending
TXN-0004291,ACC-00351,40545.63,credit,2025-10-22T05:05:58Z,completed
TXN-0004292,ACC-00466,9765.74,debit,2025-06-21T18:27:09Z,failed
TXN-0004293,ACC-00419,9775.91,credit,2024-08-16T16:31:44Z,pending
TXN-0004294,ACC-00227,43860.58,debit,2024-08-24T16:38:22Z,failed
TXN-0004295,ACC-00431,25928.73,credit,2024-01-10T02:54:57Z,pending
TXN-0004296,ACC-00238,1041.46,debit,2024-01-09T00:27:38Z,pending
TXN-0004297,ACC-00315,34156.14,credit,2024-02-25T10:27:36Z,failed
TXN-0004298,ACC-00393,43747.92,debit,2025-09-04T01:48:38Z,failed
TXN-0004299,ACC-00230,24842.26,debit,2024-11-04T13:28:51Z,pending
TXN-0004300,ACC-00325,32896.97,debit,2025-11-12T16:32:50Z,failed
TXN-0004301,ACC-00380,15827.3,debit,2024-07-27T04:01:16Z,completed
TXN-0004302,ACC-00232,46064.17,credit,2024-09-04T16:51:11Z,completed
TXN-0004303,ACC-00082,45602.51,debit,2024-01-14T14:54:39Z,pending
TXN-0004304,ACC-00042,44291.23,credit,2025-02-25T13:21:00Z,completed
TXN-0004305,ACC-00073,40476.25,debit,2024-01-22T13:48:00Z,failed
TXN-0004306,ACC-00189,28635.66,debit,2024-04-27T05:09:16Z,failed
TXN-0004307,ACC-00147,5852.16,credit,2025-12-18T17:44:13Z,pending
TXN-0004308,ACC-00112,2103.03,credit,2024-09-02T07:01:30Z,failed
TXN-0004309,ACC-00359,29078.7,debit,2024-12-04T13:36:33Z,completed
TXN-0004310,ACC-00238,33419.08,debit,2025-05-16T13:42:03Z,pending
TXN-0004311,ACC-00089,41333.58,credit,2025-05-30T19:21:14Z,completed
TXN-0004312,ACC-00022,21573.79,debit,2024-09-17T09:02:15Z,failed
TXN-0004313,ACC-00133,31175.5,debit,2025-05-17T00:02:17Z,failed
TXN-0004314,ACC-00283,16982.78,debit,2024-06-08T01:03:13Z,failed
TXN-0004315,ACC-00055,11152.54,debit,2024-02-03T20:56:16Z,pending
TXN-0004316,ACC-00294,26722.1,debit,2025-07-01T02:27:16Z,completed
TXN-0004317,ACC-00033,40946.28,debit,2024-05-17T07:25:19Z,completed
TXN-0004318,ACC-00049,47487.89,debit,2025-08-30T11:36:18Z,completed
TXN-0004319,ACC-00191,37459.42,debit,2025-07-06T10:15:56Z,pending
TXN-0004320,ACC-00276,7683.53,credit,2025-02-26T02:27:12Z,pending
TXN-0004321,ACC-00275,24975.68,credit,2024-08-19T10:16:11Z,completed
TXN-0004322,ACC-00054,38179.03,debit,2025-02-16T07:32:35Z,pending
TXN-0004323,ACC-00135,27814.04,debit,2024-10-29T12:07:27Z,pending
TXN-0004324,ACC-00157,37504.08,debit,2024-02-03T01:45:11Z,pending
TXN-0004325,ACC-00091,28501.29,credit,2024-12-09T12:01:43Z,failed
TXN-0004326,ACC-00269,24022.6,credit,2025-02-08T12:03:39Z,pending
TXN-0004327,ACC-00398,36837.71,credit,2025-05-10T09:33:48Z,pending
TXN-0004328,ACC-00145,47286.63,credit,2025-08-04T17:08:52Z,pending
TXN-0004329,ACC-00397,37268.04,credit,2025-07-16T12:26:53Z,completed
TXN-0004330,ACC-00112,14810.42,debit,2024-03-27T19:58:25Z,failed
TXN-0004331,ACC-00073,35743.24,credit,2025-09-20T02:34:36Z,completed
TXN-0004332,ACC-00092,3756.11,debit,2024-01-14T06:54:41Z,pending
TXN-0004333,ACC-00354,3199.13,credit,2024-05-06T16:18:50Z,failed
TXN-0004334,ACC-00130,26595.35,debit,2024-08-06T13:45:36Z,failed
TXN-0004335,ACC-00249,46883.11,debit,2024-03-10T22:36:32Z,pending
TXN-0004336,ACC-00442,30750.25,debit,2025-10-03T02:14:31Z,pending
TXN-0004337,ACC-00302,30470.91,credit,2025-03-22T21:37:26Z,failed
TXN-0004338,ACC-00270,4827.66,debit,2025-02-02T23:49:28Z,failed
TXN-0004339,ACC-00102,5545.57,debit,2024-02-14T06:48:01Z,completed
TXN-0004340,ACC-00449,21600.12,credit,2024-01-17T06:17:22Z,failed
TXN-0004341,ACC-00353,37256.56,debit,2024-02-18T10:59:45Z,completed
TXN-0004342,ACC-00179,46812.37,debit,2025-02-22T20:11:15Z,pending
TXN-0004343,ACC-00100,27199.05,debit,2025-11-09T01:18:22Z,completed
TXN-0004344,ACC-00002,16088.95,debit,2024-09-10T16:57:48Z,completed
TXN-0004345,ACC-00139,12214.35,debit,2025-03-03T01:38:08Z,failed
TXN-0004346,ACC-00001,46765.94,debit,2025-12-19T09:28:32Z,pending
TXN-0004347,ACC-00432,40516.03,debit,2025-05-27T15:00:27Z,failed
TXN-0004348,ACC-00393,30573.62,debit,2024-12-16T09:08:53Z,pending
TXN-0004349,ACC-00274,34875.63,debit,2025-09-30T23:01:37Z,pending
TXN-0004350,ACC-00388,21807.95,debit,2025-10-28T06:26:59Z,completed
TXN-0004351,ACC-00091,42191.98,debit,2025-11-16T01:56:06Z,failed
TXN-0004352,ACC-00313,44647.95,debit,2024-06-15T14:23:10Z,pending
TXN-0004353,ACC-00209,45006.51,debit,2025-01-27T18:09:06Z,pending
TXN-0004354,ACC-00326,5703.12,credit,2024-05-17T12:08:12Z,pending
TXN-0004355,ACC-00233,5238.64,credit,2025-03-04T20:49:17Z,pending
TXN-0004356,ACC-00495,38848.8,debit,2024-02-27T18:38:52Z,completed
TXN-0004357,ACC-00080,33191.54,debit,2024-06-05T05:14:35Z,completed
TXN-0004358,ACC-00368,30439.08,debit,2025-06-06T18:07:50Z,failed
TXN-0004359,ACC-00435,25405.58,debit,2024-09-28T07:56:19Z,completed
TXN-0004360,ACC-00237,36858.92,debit,2025-02-14T09:15:02Z,pending
TXN-0004361,ACC-00167,35412.65,debit,2024-11-11T09:31:06Z,pending
TXN-0004362,ACC-00253,19282.75,debit,2024-11-24T03:49:13Z,failed
TXN-0004363,ACC-00371,18512.33,debit,2024-01-05T20:57:17Z,failed
TXN-0004364,ACC-00461,46716.68,debit,2025-10-27T02:36:00Z,failed
TXN-0004365,ACC-00417,13320.79,debit,2025-04-27T11:26:47Z,completed
TXN-0004366,ACC-00240,30335.33,credit,2024-03-31T16:54:58Z,pending
TXN-0004367,ACC-00471,25158.9,debit,2024-09-30T16:09:17Z,failed
TXN-0004368,ACC-00215,28978.19,debit,2025-02-24T05:18:08Z,failed
TXN-0004369,ACC-00154,17497.83,credit,2024-05-18T09:47:49Z,failed
TXN-0004370,ACC-00346,832.8,debit,2025-06-28T20:49:06Z,pending
TXN-0004371,ACC-00193,18432.6,credit,2025-02-18T15:59:39Z,pending
TXN-0004372,ACC-00392,8541.58,credit,2025-03-22T10:02:40Z,completed
TXN-0004373,ACC-00071,16184.32,debit,2024-08-27T06:25:44Z,failed
TXN-0004374,ACC-00260,29659.24,debit,2024-09-23T17:58:22Z,pending
TXN-0004375,ACC-00115,30117.6,credit,2025-05-02T23:53:13Z,failed
TXN-0004376,ACC-00005,38200.05,credit,2025-11-19T15:19:05Z,completed
TXN-0004377,ACC-00297,43082.8,debit,2024-12-11T16:22:01Z,pending
TXN-0004378,ACC-00322,23759.5,credit,2024-11-24T14:14:56Z,failed
TXN-0004379,ACC-00156,3147.39,credit,2025-03-21T21:53:36Z,failed
TXN-0004380,ACC-00203,24222.08,debit,2025-03-05T17:14:56Z,failed
TXN-0004381,ACC-00235,15350.37,credit,2024-07-16T23:52:07Z,failed
TXN-0004382,ACC-00181,34279.51,credit,2024-11-11T01:27:21Z,pending
TXN-0004383,ACC-00039,47680.46,debit,2025-09-15T11:55:44Z,failed
TXN-0004384,ACC-00411,25203.91,credit,2024-03-28T09:58:57Z,pending
TXN-0004385,ACC-00237,12127.35,credit,2025-02-07T02:37:44Z,failed
TXN-0004386,ACC-00176,10313.69,debit,2024-10-22T19:00:40Z,pending
TXN-0004387,ACC-00398,29214.41,debit,2024-07-25T00:04:46Z,pending
TXN-0004388,ACC-00162,494.81,debit,2025-05-29T21:00:13Z,failed
TXN-0004389,ACC-00264,40310.37,debit,2024-09-10T17:30:52Z,completed
TXN-0004390,ACC-00061,41784.88,debit,2024-05-07T09:40:25Z,pending
TXN-0004391,ACC-00072,48059.01,debit,2024-11-04T03:09:57Z,pending
TXN-0004392,ACC-00149,27644.29,debit,2024-01-15T01:00:06Z,failed
TXN-0004393,ACC-00092,13528.71,credit,2024-10-05T12:12:55Z,failed
TXN-0004394,ACC-00054,38508.85,debit,2025-03-08T01:50:50Z,failed
TXN-0004395,ACC-00294,27777.67,debit,2024-09-13T05:24:33Z,pending
TXN-0004396,ACC-00157,33338.2,debit,2025-04-25T16:16:53Z,failed
TXN-0004397,ACC-00378,23686.87,debit,2025-03-05T18:51:36Z,pending
TXN-0004398,ACC-00213,49212.42,debit,2024-01-12T07:35:01Z,completed
TXN-0004399,ACC-00474,48006.61,credit,2025-12-11T20:32:16Z,completed
TXN-0004400,ACC-00025,32.59,debit,2025-06-11T21:43:32Z,pending
TXN-0004401,ACC-00369,19519.48,credit,2024-03-20T02:06:33Z,failed
TXN-0004402,ACC-00455,43472.07,credit,2025-05-16T00:35:26Z,completed
TXN-0004403,ACC-00009,45558.11,credit,2024-10-27T21:42:26Z,pending
TXN-0004404,ACC-00050,27898.35,debit,2025-10-03T03:50:21Z,pending
TXN-0004405,ACC-00278,33248.66,credit,2024-12-01T12:56:13Z,pending
TXN-0004406,ACC-00292,2590.26,credit,2025-12-10T21:50:00Z,failed
TXN-0004407,ACC-00468,976.26,debit,2025-02-16T07:11:33Z,pending
TXN-0004408,ACC-00083,20722.86,debit,2024-01-25T06:10:10Z,completed
TXN-0004409,ACC-00324,37506.26,credit,2024-10-16T05:18:59Z,failed
TXN-0004410,ACC-00063,2381.22,credit,2025-12-14T18:10:16Z,pending
TXN-0004411,ACC-00156,47484.75,credit,2024-04-12T03:50:07Z,failed
TXN-0004412,ACC-00305,46907.19,credit,2025-01-10T21:26:38Z,pending
TXN-0004413,ACC-00341,17147.86,credit,2025-03-09T21:32:42Z,pending
TXN-0004414,ACC-00420,45827.38,debit,2024-08-21T16:52:28Z,completed
TXN-0004415,ACC-00194,7089.03,debit,2024-03-31T17:51:11Z,pending
TXN-0004416,ACC-00467,17210.31,credit,2025-11-08T11:46:56Z,pending
TXN-0004417,ACC-00071,15772.0,credit,2025-08-19T14:45:53Z,completed
TXN-0004418,ACC-00095,46947.1,debit,2024-04-07T00:00:35Z,failed
TXN-0004419,ACC-00005,16589.93,debit,2025-12-24T19:19:06Z,failed
TXN-0004420,ACC-00332,32995.67,credit,2025-09-08T00:58:52Z,completed
TXN-0004421,ACC-00133,24945.7,credit,2025-11-30T15:30:21Z,pending
TXN-0004422,ACC-00156,27059.65,credit,2024-10-16T05:23:40Z,failed
TXN-0004423,ACC-00115,30039.51,credit,2024-05-12T14:29:50Z,completed
TXN-0004424,ACC-00435,41204.65,debit,2025-02-19T01:31:10Z,completed
TXN-0004425,ACC-00161,306.33,debit,2024-04-16T13:13:06Z,pending
TXN-0004426,ACC-00171,36432.98,debit,2024-03-19T22:28:18Z,completed
TXN-0004427,ACC-00360,41445.14,debit,2024-01-03T13:58:10Z,failed
TXN-0004428,ACC-00128,19719.93,debit,2024-03-11T23:54:17Z,completed
TXN-0004429,ACC-00476,35856.84,credit,2024-07-02T22:48:15Z,failed
TXN-0004430,ACC-00074,31665.73,credit,2025-01-19T05:00:33Z,completed
TXN-0004431,ACC-00218,38620.27,debit,2025-04-24T14:45:50Z,pending
TXN-0004432,ACC-00285,16049.93,credit,2025-03-06T09:59:24Z,pending
TXN-0004433,ACC-00088,9048.05,credit,2024-05-12T06:49:49Z,failed
TXN-0004434,ACC-00431,17314.42,credit,2024-03-19T18:17:30Z,pending
TXN-0004435,ACC-00060,48874.94,credit,2025-01-15T00:20:49Z,pending
TXN-0004436,ACC-00315,4202.59,debit,2024-02-12T12:24:40Z,pending
TXN-0004437,ACC-00470,2612.22,debit,2024-10-09T03:53:45Z,pending
TXN-0004438,ACC-00307,4638.21,credit,2024-12-18T17:11:13Z,pending
TXN-0004439,ACC-00138,23581.32,credit,2025-05-11T00:53:58Z,completed
TXN-0004440,ACC-00183,38619.09,credit,2024-12-06T11:37:48Z,failed
TXN-0004441,ACC-00375,37167.75,credit,2024-03-28T02:20:51Z,pending
TXN-0004442,ACC-00061,17821.0,credit,2025-06-29T12:20:23Z,failed
TXN-0004443,ACC-00236,9972.74,credit,2025-10-20T04:46:52Z,failed
TXN-0004444,ACC-00105,1833.31,debit,2025-01-14T07:08:17Z,failed
TXN-0004445,ACC-00274,1515.23,debit,2024-04-06T22:39:35Z,failed
TXN-0004446,ACC-00112,21064.84,debit,2025-06-18T16:20:56Z,completed
TXN-0004447,ACC-00123,41275.09,debit,2024-11-27T18:10:07Z,completed
TXN-0004448,ACC-00263,23722.24,debit,2025-09-22T18:21:45Z,failed
TXN-0004449,ACC-00035,17631.97,debit,2025-01-07T18:20:20Z,failed
TXN-0004450,ACC-00244,9815.77,credit,2025-10-04T12:18:38Z,failed
TXN-0004451,ACC-00223,9198.54,debit,2024-08-31T11:20:07Z,completed
TXN-0004452,ACC-00063,22259.07,credit,2024-11-13T08:44:19Z,pending
